fine_label	utterance
UNK:UNK	Colleen, estarei fora do escritório na sexta-feira, mas Keith Holst comparecerá. Ele gerencia os Transportes na mesa oeste. Filipe
UNK:UNK	Lucy, agora que o número 44 está alugado e você se acomodou por alguns meses, precisamos nos concentrar nas despesas e na manutenção de registros. Primeiro, quero implementar as seguintes alterações: 1. Proibição de horas extras sem minhas instruções por escrito (ou por e-mail). 2. Planilhas de horas diárias para você e Wade enviadas por fax para mim diariamente 3. Os contracheques serão emitidos todas as sextas-feiras por mim no Banco do Estado 4. Não haverá mais despesas com escritório ou paisagismo além do necessário para operações básicas. Passando para o talão de cheques, anexei uma planilha que organiza todos os cheques desde 1º de janeiro. Ao abrir o arquivo, vá até a aba Talão de cheques e observe os itens destacados em amarelo. Tenho dúvidas sobre esses itens. Por favor, reúna os recibos para que possamos discutir. Filipe
UNK:UNK	Ina, quantas vezes você acha que Jeff deseja receber esta mensagem? Por favor, ajude Phillip Encaminhado por Phillip K Allen/HOU/ECT em 08/08/2000 16:30 ----- De: Jeffrey A Shankman 08/08/2000 05:59 Para: Phillip K Allen/HOU/ECT @ECT cc: Paul T Lucci/DEN/ECT@Enron Assunto: Sua aprovação está atrasada: Solicitação de acesso para paul.t.lucci@enron.com Peça que Phillip ou John L aprovem. obrigado. Jeff Encaminhado por Jeffrey A Shankman/HOU/ECT em 08/08/2000 07:48 ----- ARSystem@ect.enron.com em 07/08/2000 19:03:23 Para: jeffrey.a. shankman@enron.com cc: Assunto: Sua aprovação está atrasada: Solicitação de acesso para paul.t.lucci@enron.com Esta solicitação está aguardando sua aprovação há 8 dias. Clique em http://itcApps.corp.enron.com/srrs/Approve/Detail.asp?ID=00000000000935&Email =jeffrey.a.shankman@enron.com para aprovar a solicitação ou entre em contato com o IRM pelo telefone 713-853-5536 se você tiver algum problema. ID da solicitação: 000000000000935 Data de criação da solicitação: 27/07/00 14:15:23 Solicitado para: paul.t.lucci@enron.com Nome do recurso: EOL US NatGas US GAS PHY FWD FIRM Non-Texas <ou = 1 mês Tipo de recurso: aplicativos
UNK:UNK	Ina, continuo recebendo solicitações de segurança que não consigo aprovar. Por favor, cuide disso. Phillip Encaminhado por Phillip K Allen/HOU/ECT em 08/08/2000 16:28 ----- ARSystem@ect.enron.com em 08/08/2000 07:17:38 Para: phillip.k. allen@enron.com cc: Assunto: Solicitação enviada: Solicitação de acesso para frank.ermis@enron.com Revise e atue de acordo com esta solicitação. Você recebeu este e-mail porque o solicitante especificou você como gerente. Por favor, clique em http://itcApps.corp.enron.com/srrs/Approve/Detail.asp?ID=000000000001282&Email =phillip.k.allen@enron.com para aprovar o ID da solicitação: 000000000001282 Data de criação da solicitação: 8/8/ 00 9:15:59 Solicitado para: frank.ermis@enron.com Nome do recurso: Dados de mercado Telerate Tipo de recurso de energia básica: Aplicativos
UNK:UNK	Quais são suas habilidades? Por que você quer estar em uma mesa de negociação?
UNK:UNK	Encaminhado por Phillip K Allen/HOU/ECT em 07/08/2000 12h42 ----- De: Jay Reitmeyer 07/08/2000 10h39 Para: Phillip K Allen/HOU/ECT@ECT, Keith Holst/HOU/ECT@ect cc: Assunto: Novas Curvas Socais
UNK:UNK	Lucy, não recebi um fax com o extrato bancário de julho na sexta-feira. Você pode enviá-lo por fax para 713 646 2391 Phillip
UNK:UNK	Equipe de migração do Outlook@ENRON 11/05/2001 13h49 Para:=09Cheryl Wilchynski/HR/Corp/Enron@ENRON, Cindy R Ward/NA/Enron@ENRON, J= o Ann Hill/Corp/Enron@ENRON, Sonja Galloway/Corp/Enron@Enron, Bilal Bajwa/N= A/Enron@Enron, Binh Pham/HOU/ECT@ECT, Bradley Jones/ENRON@enronXgate, Bruce= Mills/Corp/Enron@ENRON, Chance Rabon/ENRON @enronXgate, Chuck Ames/NA/Enron= @Enron, David Baumbach/HOU/ECT@ECT, Jad Doan/ENRON@enronXgate, ONeal D Win= grátis/HOU/ECT@ECT, Phillip M Love/HOU/ECT@ECT , Sladana-Anna Kulic/ENRON@enro= nXgate, Victor Guggenheim/HOU/ECT@ECT, Alejandra Chavez/NA/Enron@ENRON, Ann= e Bike/Enron@EnronXGate, Carole Frank/NA/Enron@ENRON, Darron C Giron/HOU/EC= T@ECT, Elizabeth L Hernandez/HOU/ECT@ECT, Elizabeth Shim/Corp/Enron@ENRON, = Jeff Royed/Corp/Enron@ENRON, Kam Keiser/HOU/ECT@ECT, Kimat Singla /HOU/ECT@E= CT, Kristen Clause/ENRON@enronXgate, Kulvinder Fowler/NA/Enron@ENRON, Kyle = R Lilly/HOU/ECT@ECT, Luchas Johnson/NA/Enron@Enron, Maria Garza/HOU/ ECT@ECT= , Patrick Ryder/NA/Enron@Enron, Ryan ORourke/ENRON@enronXgate, Yuan Tian/N= A/Enron@ENRON, Frank Ermis/HOU/ECT@ECT, Jane M Tholt/HOU/ECT@ECT , Jay Reitm= eyer/HOU/ECT@ECT, Keith Holst/HOU/ECT@ect, Matthew Lenhart/HOU/ECT@ECT, Mik= e Grigsby/HOU/ECT@ECT, Monique Sanchez/HOU/ECT@ECT, Phillip K Allen/HOU/ECT= @ECT, Randall L Gay/HOU/ECT@ECT, Tori Kuykendall/HOU/ECT@ECT, Ina Norman/HO= U/ECT@ECT, Jackie Travis/HOU/ECT@ECT, Michael J Gasper/HOU/ECT@ECT, Brenda = H Fletcher/HOU/ECT@ECT, Jeanne Wukasch/Corp/Enron@ENRON, Mary Theresa Frank=lin/HOU/ECT@ECT, Mike Potter/NA/Enron@Enron , Natalie Baker/HOU/ECT@ECT, Suz= anne Calcagno/NA/Enron@Enron, Albert Stromquist/Corp/Enron@ENRON, Rajesh Ch= ettiar/ENRON_DEVELOPMENT@ENRON_DEVELOPMENT, Derek Anderson/HOU/ECT@ECT, Bra= d Horn/HOU/ECT@ECT, Camille Gerard/Corp/Enron@ENRON, Cathy Lira/NA/Enron@EN= RON, Daniel Castagnola/ENRON_DEVELOPMENT@ENRON_DEVELOPMENT, Eva Tow/Corp/En= ron@ENRON, Lam Nguyen/ NA/Enron@Enron, Andy Pace/NA/Enron@Enron, Anna Santuc= ci/NA/Enron@Enron, Claudia Guerra/NA/Enron@ENRON, Clayton Vernon/Corp/Enron= @ENRON, David Ryan/Corp/ Enron@ENRON, Eric Smith/Empreiteiro/Enron Communicat= ions@Enron Communications, Grace Kim/NA/Enron@Enron, Jason Kaniss/ENRON@enr= onXgate, Kevin Cline/Corp/Enron@Enron, Rika Imai/NA/Enron @Enron, Todd DeCoo= k/Corp/Enron@Enron, Beth Jensen/NPNG/Enron@ENRON, Billi Harrill/NPNG/Enron@= ENRON, Martha Sumner-Kenney/NPNG/Enron@ENRON, Phyllis Miller/NPNG/Enron @ENR= ON, Sandy Olofson/NPNG/Enron@ENRON, Theresa Byrne/NPNG/Enron@ENRON, Danny M= cCarty/ET&S/Enron@Enron, Denis Tu/FGT/Enron@ENRON, John A Ayres/FGT/Enron @E= NRON, John Millar/FGT/Enron@Enron, Julie Armstrong/Corp/Enron@ENRON, Maggie= Schroeder/FGT/Enron@ENRON, Max Brown/OTS/Enron@ENRON, Randy Cantrell/GCO/E= nron @ENRON, Tracy Scott/Corp/Enron@ENRON, Charles T Muzzy/HOU/ECT@ECT, Cora= Pendergrass/Corp/Enron@ENRON, Darren Espey/Corp/Enron@ENRON, Jessica White= /NA/Enron@Enron , Kevin Brady/NA/Enron@Enron, Kirk Lenart/HOU/ECT@ECT, Lisa = Kinsey/HOU/ECT@ECT, Margie Straight/HOU/ECT@ECT, Mark L Schrab/HOU/ECT@ECT,= Souad Mahmassani/Corp/Enron@ENRON, Tammy Gilmore/NA/Enron@ENRON, Teresa Mc= Omber/NA/Enron@ENRON, Wes Dempsey/NA/Enron@Enron, Barry Feldman/NYC/MGUSA@M= GUSA, Catherine Huynh /NA/Enron@Enron cc:=09=20 Assunto:=092- PESQUISA/E-MAIL DE INFORMAÇÕES 5-14- 01 Usuário atual do Notes:=20 Para garantir uma migração bem-sucedida do Notes para o Outlook,= é necessário reúna informações individuais do usuário antes da data de migração. Por favor, reserve alguns minutos para preencher completamente a pesquisa a seguir. Clique duas vezes no documento para colocá-lo no modo de edição. Quando terminar, basta clicar no botão Responder com histórico e clicar em Enviar. Seu su=rvey será enviado automaticamente para a caixa de correio de migração do Outlook 2000. Obrigado. Equipe de migração do Outlook 2000 ---------= --------------------- Nome completo: Phillip Allen=09=09 ID de login: =09pallen Extensão : =0937041 Local do escritório: EB3210C Que tipo de computador você possui? (Desktop, Laptop, Ambos) =09Ambos Você tem um PDA? Se sim, que tipo você possui: (Nenhum, IPAQ, Palm Pilo= t, Jornada) IPAQ Você tem permissão para acessar o Email/Calendário de qualquer pessoa? =09 Se sim, quem? =20 Alguém tem permissão para acessar seu e-mail/calendário? =09Sim, Ina Ran= gel Se sim, quem? =20 Você é responsável por atualizar a agenda de endereços de alguém? =09 Se sim, quem? =20 Alguém mais é responsável pela atualização do seu catálogo de endereços? =20 Se sim, quem? =20 Você tem acesso a um calendário compartilhado? =20 Se sim, qual calendário compartilhado? =20 Você tem algum Grupo de Distribuição que o Messaging mantém para você (para correspondências m=ass)? =20 Se sim, liste aqui: =20 Liste todos os aplicativos de bancos de dados do Notes que você usa atualmente: =20 Em nossos esforços para planejar a data/hora exata de sua migração, também precisaremos = saber: Quais são seus valores normais horas de trabalho? De: 7 a: 5 Você estará fora do escritório em um futuro próximo para férias, licença, etc.? Se sim, quando? De (MM/DD/AA): Até (MM/DD/AA): =20
UNK:UNK	Envie para Karen Buckley. Entrevista sobre acompanhamento de negociação a ser realizada em maio.
UNK:UNK	Encaminhado por Phillip K Allen/HOU/ECT em 07/08/2000 07h05 ----- Chris Gaskill@ENRON 04/08/2000 15h13 Para: John J Lavorato/Corp/Enron@Enron, Phillip K Allen/HOU/ECT@ECT, Scott Neal/HOU/ECT@ECT, Thomas A Martin/HOU/ECT@ECT cc: Hunter S Shively/HOU/ECT@ECT Assunto: Site de desenvolvimento de fundamentos de gás Em anexo está o link para o site que analisamos na reunião de hoje. O site é um trabalho em andamento, então encaminhe seus comentários. http://gasfundy.dev.corp.enron.com/ Chris
UNK:UNK	Hunter, você está vigiando Alberto? Você tem o Yahoo Messenger ou o Hear Me ativado? Filipe
UNK:UNK	você pode construir algo para observar os preços históricos de onde salvamos as curvas todas as noites. Aqui está um exemplo que extrai apenas redes sociais. As melhorias podem incluir um menu suspenso para escolher qualquer curva e uma escolha de índice, gd ou nossas curvas.
UNK:UNK	John, O único acordo de longo prazo no Ocidente contra o qual você poderia usar prudência é o transporte PGT até 2023 Phillip
UNK:UNK	Lucy, ligarei para você esta tarde para discutir o assunto em seu e-mail. Filipe
UNK:UNK	Encaminhado por Phillip K Allen/HOU/ECT em 26/07/2000 10h49 ----- Enron North America Corp. De: Kristian J Lande 25/07/2000 14h24 Para: Christopher F Calger/PDX /ECT@ECT, Jake Thomas/HOU/ECT@ECT, Frank W Vickers/HOU/ECT@ECT, Elliot Mainzer/PDX/ECT@ECT, Michael McDonald/SF/ECT@ECT, David Parquet/SF/ECT@ECT , Laird Dyer/SF/ECT@ECT, Jim Buerkle/PDX/ECT@ECT, Jim Gilbert/PDX/ECT@ECT, Terry W Donovan/HOU/ECT@ECT, Jeff G Slaughter/ENRON_DEVELOPMENT@ENRON_DEVELOPMENT, Tim Belden/HOU /ECT@ECT, Mike Swerzbin/HOU/ECT@ECT, Matt Motley/PDX/ECT@ECT, Robert Badeer/HOU/ECT@ECT, Sean Crandall/PDX/ECT@ECT, Diana Scholtes/HOU/ECT@ECT, Tom Alonso/PDX/ECT@ECT, Mark Fischer/PDX/ECT@ECT, Tim Heizenrader/PDX/ECT@ECT cc: Phillip K Allen/HOU/ECT@ECT Assunto: Atualização de nova geração 24/07/00
UNK:UNK	por favor adicione Mike Grigsby à distribuição
UNK:UNK	Encaminhado por Phillip K Allen/HOU/ECT em 26/07/2000 10:44 ----- Michael Etringer 26/07/2000 08:32 Para: Keith Holst/HOU/ECT@ect, Phillip K Allen/ HOU/ECT@ECT cc: Assunto: Preço para Termo Stanfield Estou enviando um acompanhamento de uma proposta que enviei ao PUD do Condado de Clark. Eles solicitaram preços a prazo para Stanfield em um volume de 17.000. Você poderia me dar uma base para o período: 00 de setembro - 31 de maio de 2006 00 de setembro - 31 de maio de 2008 Como presumo que você não mantém uma base em Stanfield, mas sim uma base em Malin ou nas Montanhas Rochosas, provavelmente faria faz sentido mostrar a base como um ajuste a um desses pontos. Além disso, qual deveria ser o spread de oferta média nesses termos. Obrigado, Mike
